epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
31,0.9874236115673884,0.004814787418786795,0.9148503837406491,0.03272042588433412,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
32,0.9874742166925073,0.004721349457148887,0.914805371860728,0.030594496130723754,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
33,0.9876523467830979,0.004612555521577371,0.9148021567264478,0.031947960951835386,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
34,0.9878729851667569,0.00451425150641403,0.915036861528894,0.029388668273347938,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
35,0.9880005100878285,0.004462201525953941,0.8806702911864235,0.03965632890686191,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
36,0.9881138656151589,0.004415859190220247,0.914728208638006,0.02981507313974556,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
37,0.9883668913073533,0.004370706336259685,0.9161653736612031,0.02962650023339819,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
38,0.9883689154795021,0.0043314664520075095,0.9161621585269231,0.028988656816120076,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
39,0.988462028930145,0.004285050698863833,0.9185317124913444,0.02872651394708472,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
40,0.9886583768911297,0.0042208219551623394,0.9177697256669647,0.028318393772816277,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
41,0.988814240688484,0.0041706157054148645,0.9174932241188775,0.028925269934974962,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
42,0.9888911604955367,0.004141002166898217,0.9176346900272011,0.02905460027924076,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
43,0.988935693016254,0.004091019207187143,0.9181844779890954,0.02847810656627638,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
44,0.9889883223468215,0.004034849368137744,0.9175028695217178,0.02747726639696469,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
45,0.9890328548555942,0.003984366749569516,0.9182648563460974,0.028540222546942672,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
46,0.9890490485000288,0.003945005141053314,0.9189271740077946,0.027852016018883305,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
47,0.9891198957334462,0.0039024571581739716,0.9174578576417965,0.02789191004592081,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
48,0.9891198957112461,0.003874784073379355,0.9180205061408111,0.028182130493637485,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
49,0.989208960729636,0.003825394948714362,0.9173806944190745,0.027527499200941333,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
