epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
53,0.9986842664583084,0.0004769077058104986,0.925129167978692,0.028339694859394627,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
54,0.9986296128889921,0.0004895347610402248,0.9250552198902501,0.028166535435444232,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
55,0.9961702032798533,0.0014795528354842873,0.9198788536993162,0.030358068174533827,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
56,0.9940326423148667,0.002176663483204834,0.9200878374275215,0.02987888164343065,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
57,0.9986215160671971,0.00047874388868507335,0.9249941323389286,0.029226108595011423,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
58,0.9988401302778627,0.00040401228665480854,0.9258075613117897,0.028865531725330403,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
59,0.9989312195230567,0.0003653687598093217,0.9252963549612564,0.028576893884231257,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
60,0.9985769835695244,0.0004895730327421742,0.9256468045977855,0.028657775859424927,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
61,0.9978887537169473,0.0007563545145531598,0.9258011310432295,0.0288170516917337,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
62,0.9988563239214527,0.00039398000745799526,0.926479524376327,0.02805538639677028,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
63,0.9990081393190094,0.0003428605061189609,0.9266820778359722,0.02882850496331852,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
64,0.9989757520318293,0.00035119745867953764,0.9267303048501735,0.028325221867703868,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
65,0.9989939698919682,0.0003427909875171522,0.9266981535073726,0.027758698792692767,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
66,0.999095180164406,0.0003066281618429886,0.9270293123382212,0.028605116222634275,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
