epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
36,0.9947411142219313,0.0018539375820018752,0.922341646613243,0.02881201463976575,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
37,0.9947370658221338,0.0018361721908045161,0.9221455234221579,0.028513025069867564,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
38,0.9945346452772582,0.0018979114248409738,0.9210941745125707,0.02780754482561964,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
39,0.9945832262404838,0.0018799787850375678,0.9208530394415645,0.02754431848940152,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
40,0.9946318071712539,0.0018763179748249267,0.9207951670245229,0.028324661220107426,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
41,0.994830179305232,0.0018191131132632632,0.9216311019373445,0.02828051048464014,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
42,0.9947451626763842,0.0018439160752249538,0.9209752145442076,0.027786733453057304,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
43,0.9946986059186075,0.001847627321116883,0.9212324252866143,0.027533511323572398,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
44,0.9948564939325104,0.0018015687906741407,0.9218818824111911,0.028062987532032454,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
45,0.9947633804929676,0.0018261304572297988,0.9209012664557656,0.027836957355299004,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
46,0.9945994198618738,0.0018818170514769553,0.921994412110994,0.027314119109527635,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
47,0.9947613563199743,0.001831923251931742,0.9209623540070873,0.027126110262493022,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
48,0.9948564939325104,0.0017917722123127712,0.9213610306578176,0.028099477460381203,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
49,0.9947876709908081,0.0017993451605413352,0.921145616661052,0.028175320653298475,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
50,0.994822082483437,0.0018011565388009172,0.9209623540070873,0.02759340704613178,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
51,0.9946500250202926,0.001854939598164954,0.9210973896468507,0.02696292240215777,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
52,0.994876735986998,0.001772597498878797,0.9209945053498881,0.027895120207063608,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
53,0.9947735015526669,0.0017825507086780676,0.9218979580825915,0.02832511827902741,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
54,0.9949819946703333,0.0017477036157471982,0.9210395172298093,0.027864021096863617,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
55,0.9950062851579183,0.001749051562981189,0.9215057117004214,0.028257532473272163,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
56,0.9946925333236166,0.0018031906182871056,0.921878667276911,0.028157366031935464,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
57,0.9949192443014219,0.0017488267382927858,0.9216311019373445,0.027970350748027336,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
58,0.9949253169288681,0.0017409340402213158,0.9212677917636952,0.02825241618403391,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
59,0.9950487934612423,0.0017260053121437278,0.9225667060128488,0.028164778751387808,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
60,0.9949293653286657,0.0017322268748349511,0.9215442933117823,0.027538853103435543,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
61,0.9945994198729738,0.0018205982249497187,0.9219397548282325,0.02846492392482928,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
62,0.9946297829658052,0.0018453501547630424,0.922380228224604,0.028552717193001842,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
63,0.9948241066453304,0.0017608830870879063,0.9224477460444858,0.028907960867905636,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
64,0.9948848328301485,0.0017337892985104125,0.9214896360290209,0.026894694658881575,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
65,0.994884832819893,0.0017411595881222097,0.9213288793150167,0.027417841155275596,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
66,0.9947674289149652,0.0017484909757777142,0.9215410781775023,0.02802452587776206,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
67,0.9950609387041902,0.0016746528479126919,0.9228978648436974,0.026386740918291164,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
68,0.9950164061629622,0.001697490330190229,0.9215378630432222,0.02762984679589352,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
69,0.9947188479619951,0.0017840357852276778,0.921685759220106,0.02816134730366985,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
70,0.9948990022793898,0.0017209608659352886,0.9219815515738736,0.02755812431931945,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
71,0.9950953502190191,0.0016716268607204787,0.9215185722375416,0.027377736549829158,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
72,0.9950913017867662,0.001666470564995925,0.9219301094253923,0.02739443011392631,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
73,0.9948686392087583,0.0017262604894041705,0.8868947911526646,0.029887724334159062,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
74,0.9950224787904085,0.0016764214246690011,0.9231389999147036,0.026256996670438362,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
75,0.9949313895341144,0.0017024251762583977,0.923347983642909,0.02717782101310009,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
76,0.9951459553227826,0.0016568915301901181,0.9216696835487056,0.026954491125821028,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
77,0.9951398827388918,0.0016563545731644893,0.9219301094253923,0.02705511175756717,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
78,0.9951864394206578,0.0016493311760993796,0.9218272251284296,0.027827470473520587,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
79,0.9951661973661702,0.0016426730915098436,0.9231454301832638,0.027740657644929438,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
80,0.9951054712462628,0.0016543847031321552,0.9217372013685873,0.026768411551809177,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
81,0.9948099372285445,0.0017268482300500313,0.9217693527113882,0.028554592583090375,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
82,0.995145955355238,0.0016529981949329681,0.9218658067397907,0.02754715435105831,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
